opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,sector,year_established,revenue,employees,office_location,subsidiary_of,engage_day,engage_month,engage_year,engage_quarter,close_day,close_month,close_year,close_quarter,manager,regional_office,series,sales_price
V9E582SK,Garret Kinder,GTX Basic,Konex,Won,2016-11-27,2017-03-16 00:00:00.000000000,469.00,technolgy,1980,7708.38,13756,United States,Indépendant,Sunday,November,2016,4,Thursday,March,2017,1,Cara Losch,East,GTX,550.00
UK0LEZRJ,Kary Hendrixson,GTX Basic,Condax,Won,2016-11-27,2017-03-03 00:00:00.000000000,532.00,medical,2017,4.54,9,United States,Indépendant,Sunday,November,2016,4,Friday,March,2017,1,Summer Sewald,West,GTX,550.00
PFFHM7HR,Markita Hansen,MG Advanced,Opentech,Engaging,2016-11-27,2017-08-05 21:40:26.431718144,472.00,finance,1994,355.23,853,United States,Indépendant,Sunday,November,2016,4,Saturday,August,2017,3,Celia Rouche,West,MG,3393.00
IT10CFQH,Rosalina Dieter,GTX Basic,Konex,Won,2016-11-27,2017-03-26 00:00:00.000000000,538.00,technolgy,1980,7708.38,13756,United States,Indépendant,Sunday,November,2016,4,Sunday,March,2017,1,Celia Rouche,West,GTX,550.00
8VKD2CCH,Rosie Papadopoulos,GTXPro,Massive Dynamic,Won,2016-11-27,2017-03-21 00:00:00.000000000,4829.00,entertainment,1989,665.06,1095,United States,Indépendant,Sunday,November,2016,4,Tuesday,March,2017,1,Cara Losch,East,Inconnu,1096.00
2XQAKBXH,Zane Levy,GTX Plus Pro,Doncon,Won,2016-11-27,2017-03-11 00:00:00.000000000,5370.00,technolgy,2010,587.72,1501,United States,Indépendant,Sunday,November,2016,4,Saturday,March,2017,1,Summer Sewald,West,GTX,5482.00
7G7YLGJO,Zane Levy,GTX Plus Pro,Hatfan,Won,2016-11-27,2017-03-21 00:00:00.000000000,6499.00,services,1982,792.46,1299,United States,Indépendant,Sunday,November,2016,4,Tuesday,March,2017,1,Summer Sewald,West,GTX,5482.00
GCA97W27,Darcel Schlecht,GTX Plus Basic,Genco Pura Olive Oil Company,Won,2016-11-28,2017-03-06 00:00:00.000000000,1161.00,retail,2007,894.33,1635,Italy,Indépendant,Monday,November,2016,4,Monday,March,2017,1,Melvin Marxen,Central,GTX,1096.00
K8FUZHOG,Kary Hendrixson,GTX Basic,Scotfind,Won,2016-11-28,2017-03-26 00:00:00.000000000,576.00,software,1996,6354.87,16780,United States,Bubba Gump,Monday,November,2016,4,Sunday,March,2017,1,Summer Sewald,West,GTX,550.00
5WJZMULK,Maureen Marcano,GTX Plus Basic,Hatfan,Won,2016-11-28,2017-03-19 00:00:00.000000000,979.00,services,1982,792.46,1299,United States,Indépendant,Monday,November,2016,4,Sunday,March,2017,1,Summer Sewald,West,GTX,1096.00
ZPYD4T9W,Versie Hillebrand,MG Special,Stanredtax,Won,2016-11-28,2017-03-07 00:00:00.000000000,43.00,finance,1987,1698.20,3798,United States,Indépendant,Monday,November,2016,4,Tuesday,March,2017,1,Dustin Brinkmann,Central,MG,55.00
KE9ZEDS8,Gladys Colclough,MG Special,Scottech,Won,2016-11-29,2017-03-07 00:00:00.000000000,57.00,marketing,2012,45.39,100,United States,Inity,Tuesday,November,2016,4,Tuesday,March,2017,1,Melvin Marxen,Central,MG,55.00
7KK0HQ4C,Lajuana Vencill,MG Special,Ron-tech,Lost,2016-11-29,2017-03-28 00:00:00.000000000,0.00,medical,1992,3922.42,6837,United States,Indépendant,Tuesday,November,2016,4,Tuesday,March,2017,1,Dustin Brinkmann,Central,MG,55.00
FP7014Z0,Lajuana Vencill,GTX Plus Basic,Funholding,Won,2016-11-29,2017-03-12 00:00:00.000000000,948.00,finance,1991,2819.50,7227,United States,Golddex,Tuesday,November,2016,4,Sunday,March,2017,1,Dustin Brinkmann,Central,GTX,1096.00
N4HFHDMW,Wilburn Farren,MG Advanced,Plussunin,Won,2016-11-29,2017-03-10 00:00:00.000000000,3012.00,retail,2003,1419.98,4018,United States,Indépendant,Tuesday,November,2016,4,Friday,March,2017,1,Cara Losch,East,MG,3393.00
2HFLKREC,Cassey Cress,MG Advanced,Zotware,Won,2016-11-30,2017-03-15 00:00:00.000000000,3665.00,software,1979,4478.47,13809,United States,Indépendant,Wednesday,November,2016,4,Wednesday,March,2017,1,Rocco Neubert,East,MG,3393.00
7JVTTVCO,Violet Mclelland,GTX Basic,Gekko & Co,Won,2016-11-30,2017-03-24 00:00:00.000000000,564.00,retail,1990,2520.83,3502,United States,Indépendant,Wednesday,November,2016,4,Friday,March,2017,1,Cara Losch,East,GTX,550.00
3X13866U,Anna Snelling,GTX Plus Basic,dambase,Lost,2016-12-01,2017-03-06 00:00:00.000000000,0.00,marketing,1995,2173.98,2928,United States,Inity,Thursday,December,2016,4,Monday,March,2017,1,Dustin Brinkmann,Central,GTX,1096.00
7LE19SYE,Cassey Cress,MG Advanced,Initech,Won,2016-12-01,2017-03-22 00:00:00.000000000,3463.00,telecommunications,1994,6395.05,20275,United States,Indépendant,Thursday,December,2016,4,Wednesday,March,2017,1,Rocco Neubert,East,MG,3393.00
J5V2M7Y1,Corliss Cosme,GTX Basic,Gekko & Co,Won,2016-12-01,2017-03-26 00:00:00.000000000,513.00,retail,1990,2520.83,3502,United States,Indépendant,Thursday,December,2016,4,Sunday,March,2017,1,Cara Losch,East,GTX,550.00
41MURAI5,Corliss Cosme,GTX Basic,Konex,Won,2016-12-01,2017-03-28 00:00:00.000000000,590.00,technolgy,1980,7708.38,13756,United States,Indépendant,Thursday,December,2016,4,Tuesday,March,2017,1,Cara Losch,East,GTX,550.00
QHI8WRIA,Darcel Schlecht,GTXPro,Dontechi,Won,2016-12-01,2017-03-30 00:00:00.000000000,4511.00,software,1982,4618.00,10083,United States,Indépendant,Thursday,December,2016,4,Thursday,March,2017,1,Melvin Marxen,Central,Inconnu,1096.00
AJXAXV4W,Lajuana Vencill,MG Advanced,Finhigh,Lost,2016-12-01,2017-03-02 00:00:00.000000000,0.00,finance,2006,1102.43,1759,United States,Indépendant,Thursday,December,2016,4,Thursday,March,2017,1,Dustin Brinkmann,Central,MG,3393.00
VPDXX5PJ,Niesha Huffines,GTX Basic,Cancity,Won,2016-12-01,2017-03-26 00:00:00.000000000,546.00,retail,2001,718.62,2448,United States,Indépendant,Thursday,December,2016,4,Sunday,March,2017,1,Melvin Marxen,Central,GTX,550.00
PZB9NUK8,Vicki Laflamme,MG Special,Y-corporation,Won,2016-12-01,2017-03-05 00:00:00.000000000,46.00,employment,1983,2871.35,9561,United States,Indépendant,Thursday,December,2016,4,Sunday,March,2017,1,Celia Rouche,West,MG,55.00
A0ANOYPF,Darcel Schlecht,GTXPro,Ron-tech,Won,2016-12-02,2017-03-09 00:00:00.000000000,4891.00,medical,1992,3922.42,6837,United States,Indépendant,Friday,December,2016,4,Thursday,March,2017,1,Melvin Marxen,Central,Inconnu,1096.00
0P4AAPYX,Hayden Neloms,GTX Plus Basic,Golddex,Won,2016-12-02,2017-03-03 00:00:00.000000000,1040.00,finance,2008,52.50,165,United States,Indépendant,Friday,December,2016,4,Friday,March,2017,1,Celia Rouche,West,GTX,1096.00
O6T5WC3W,Hayden Neloms,GTX Plus Basic,Sonron,Won,2016-12-02,2017-03-04 00:00:00.000000000,1108.00,telecommunications,1999,1699.85,5108,United States,Indépendant,Friday,December,2016,4,Saturday,March,2017,1,Celia Rouche,West,GTX,1096.00
0NO04P6C,Hayden Neloms,MG Special,Nam-zim,Won,2016-12-02,2017-03-04 00:00:00.000000000,59.00,services,1987,405.59,1179,Brazil,Warephase,Friday,December,2016,4,Saturday,March,2017,1,Celia Rouche,West,MG,55.00
22OFSXBT,Jonathan Berthelot,GTXPro,Statholdings,Won,2016-12-02,2017-03-30 00:00:00.000000000,5406.00,employment,1997,291.27,586,United States,Indépendant,Friday,December,2016,4,Thursday,March,2017,1,Melvin Marxen,Central,Inconnu,1096.00
MRXZTMM6,Kary Hendrixson,GTX Basic,Cheers,Won,2016-12-02,2017-03-20 00:00:00.000000000,515.00,entertainment,1993,4269.90,6472,United States,Massive Dynamic,Friday,December,2016,4,Monday,March,2017,1,Summer Sewald,West,GTX,550.00
LGI8QEC2,Moses Frase,GTX Basic,Treequote,Won,2016-12-02,2017-03-06 00:00:00.000000000,583.00,telecommunications,1988,5266.09,8595,United States,Sonron,Friday,December,2016,4,Monday,March,2017,1,Dustin Brinkmann,Central,GTX,550.00
6KZ0NCFX,Versie Hillebrand,MG Special,Funholding,Won,2016-12-02,2017-03-14 00:00:00.000000000,54.00,finance,1991,2819.50,7227,United States,Golddex,Friday,December,2016,4,Tuesday,March,2017,1,Dustin Brinkmann,Central,MG,55.00
3SF8O9S6,Vicki Laflamme,MG Special,Plusstrip,Won,2016-12-02,2017-03-27 00:00:00.000000000,60.00,entertainment,2002,349.81,315,United States,Indépendant,Friday,December,2016,4,Monday,March,2017,1,Celia Rouche,West,MG,55.00
CNM0H9FR,Zane Levy,GTX Basic,Inconnu,Engaging,2016-12-02,2017-07-29 13:31:02.068965632,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Friday,December,2016,4,Saturday,July,2017,3,Summer Sewald,West,GTX,550.00
XK668R7C,Darcel Schlecht,GTX Basic,Dontechi,Lost,2016-12-03,2017-03-12 00:00:00.000000000,0.00,software,1982,4618.00,10083,United States,Indépendant,Saturday,December,2016,4,Sunday,March,2017,1,Melvin Marxen,Central,GTX,550.00
TZCAQWL3,Darcel Schlecht,GTXPro,Funholding,Lost,2016-12-03,2017-03-19 00:00:00.000000000,0.00,finance,1991,2819.50,7227,United States,Golddex,Saturday,December,2016,4,Sunday,March,2017,1,Melvin Marxen,Central,Inconnu,1096.00
BADC6A9H,Darcel Schlecht,GTX Basic,Globex Corporation,Won,2016-12-03,2017-03-23 00:00:00.000000000,516.00,technolgy,2000,1223.72,2497,Norway,Indépendant,Saturday,December,2016,4,Thursday,March,2017,1,Melvin Marxen,Central,GTX,550.00
B8E0UUZR,Darcel Schlecht,GTXPro,Rangreen,Won,2016-12-03,2017-03-22 00:00:00.000000000,4829.00,technolgy,1987,2938.67,8775,Panama,Indépendant,Saturday,December,2016,4,Wednesday,March,2017,1,Melvin Marxen,Central,Inconnu,1096.00
I043RXJV,Moses Frase,GTX Plus Basic,Dontechi,Lost,2016-12-03,2017-03-17 00:00:00.000000000,0.00,software,1982,4618.00,10083,United States,Indépendant,Saturday,December,2016,4,Friday,March,2017,1,Dustin Brinkmann,Central,GTX,1096.00
MWWB44CC,Reed Clapper,GTX Plus Basic,Donquadtech,Won,2016-12-03,2017-03-02 00:00:00.000000000,950.00,technolgy,1992,1712.68,3194,United States,Acme Corporation,Saturday,December,2016,4,Thursday,March,2017,1,Rocco Neubert,East,GTX,1096.00
HBTINPDG,Vicki Laflamme,GTX Plus Basic,Xx-holding,Lost,2016-12-03,2017-03-09 00:00:00.000000000,0.00,finance,1993,7537.24,20293,United States,Indépendant,Saturday,December,2016,4,Thursday,March,2017,1,Celia Rouche,West,GTX,1096.00
DZ3KHZSX,Corliss Cosme,GTX Basic,Initech,Won,2016-12-04,2017-03-20 00:00:00.000000000,513.00,telecommunications,1994,6395.05,20275,United States,Indépendant,Sunday,December,2016,4,Monday,March,2017,1,Cara Losch,East,GTX,550.00
3W1K7X5F,Darcel Schlecht,GTXPro,Condax,Lost,2016-12-04,2017-03-09 00:00:00.000000000,0.00,medical,2017,4.54,9,United States,Indépendant,Sunday,December,2016,4,Thursday,March,2017,1,Melvin Marxen,Central,Inconnu,1096.00
45A57X68,Darcel Schlecht,GTX Plus Pro,Ron-tech,Won,2016-12-04,2017-03-12 00:00:00.000000000,5522.00,medical,1992,3922.42,6837,United States,Indépendant,Sunday,December,2016,4,Sunday,March,2017,1,Melvin Marxen,Central,GTX,5482.00
9SLYC4TR,Gladys Colclough,MG Special,Cancity,Won,2016-12-04,2017-03-09 00:00:00.000000000,56.00,retail,2001,718.62,2448,United States,Indépendant,Sunday,December,2016,4,Thursday,March,2017,1,Melvin Marxen,Central,MG,55.00
JLWKWQYC,James Ascencio,GTXPro,Doncon,Won,2016-12-04,2017-03-08 00:00:00.000000000,5673.00,technolgy,2010,587.72,1501,United States,Indépendant,Sunday,December,2016,4,Wednesday,March,2017,1,Summer Sewald,West,Inconnu,1096.00
7QC6FOKW,Kami Bicknell,GTX Basic,Xx-holding,Won,2016-12-04,2017-03-10 00:00:00.000000000,598.00,finance,1993,7537.24,20293,United States,Indépendant,Sunday,December,2016,4,Friday,March,2017,1,Summer Sewald,West,GTX,550.00
XA184CMW,Marty Freudenburg,GTX Plus Pro,Rangreen,Won,2016-12-04,2017-03-16 00:00:00.000000000,5787.00,technolgy,1987,2938.67,8775,Panama,Indépendant,Sunday,December,2016,4,Thursday,March,2017,1,Melvin Marxen,Central,GTX,5482.00
S0N7BYU3,Maureen Marcano,GTX Plus Basic,Singletechno,Won,2016-12-04,2017-03-08 00:00:00.000000000,1070.00,retail,1996,2214.94,5374,United States,Indépendant,Sunday,December,2016,4,Wednesday,March,2017,1,Summer Sewald,West,GTX,1096.00
6WOMHAJM,Boris Faz,MG Advanced,Donquadtech,Won,2016-12-05,2017-03-14 00:00:00.000000000,3677.00,technolgy,1992,1712.68,3194,United States,Acme Corporation,Monday,December,2016,4,Tuesday,March,2017,1,Rocco Neubert,East,MG,3393.00
G1QGATKV,Cassey Cress,GTX Plus Pro,Ontomedia,Won,2016-12-05,2017-03-30 00:00:00.000000000,5425.00,employment,1997,882.12,2769,United States,Indépendant,Monday,December,2016,4,Thursday,March,2017,1,Rocco Neubert,East,GTX,5482.00
UAE5ZC7O,Daniell Hammack,GTX Plus Pro,Inconnu,Engaging,2016-12-05,2017-07-27 12:42:21.176470528,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Monday,December,2016,4,Thursday,July,2017,3,Rocco Neubert,East,GTX,5482.00
6XFVQI32,Donn Cantrell,MG Advanced,Yearin,Won,2016-12-05,2017-03-23 00:00:00.000000000,3415.00,retail,2005,2261.05,3851,United States,Indépendant,Monday,December,2016,4,Thursday,March,2017,1,Rocco Neubert,East,MG,3393.00
JUCNIG4H,James Ascencio,GTX Basic,Inconnu,Engaging,2016-12-05,2017-08-04 05:21:33.203883520,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Monday,December,2016,4,Friday,August,2017,3,Summer Sewald,West,GTX,550.00
OGD4MDJ9,Maureen Marcano,GTX Plus Basic,Lexiqvolax,Won,2016-12-05,2017-03-21 00:00:00.000000000,891.00,medical,2004,1618.89,3889,United States,Indépendant,Monday,December,2016,4,Tuesday,March,2017,1,Summer Sewald,West,GTX,1096.00
4NGBUZWJ,Lajuana Vencill,GTX Basic,Codehow,Won,2016-12-06,2017-03-12 00:00:00.000000000,609.00,software,1998,2714.90,2641,United States,Acme Corporation,Tuesday,December,2016,4,Sunday,March,2017,1,Dustin Brinkmann,Central,GTX,550.00
EFG5DGV5,Markita Hansen,MG Special,Plusstrip,Won,2016-12-06,2017-03-16 00:00:00.000000000,54.00,entertainment,2002,349.81,315,United States,Indépendant,Tuesday,December,2016,4,Thursday,March,2017,1,Celia Rouche,West,MG,55.00
82MM4H33,Zane Levy,GTX Plus Basic,Labdrill,Won,2016-12-06,2017-03-09 00:00:00.000000000,1049.00,medical,1985,2741.37,9226,United States,Indépendant,Tuesday,December,2016,4,Thursday,March,2017,1,Summer Sewald,West,GTX,1096.00
14PM641K,Cassey Cress,GTX Plus Basic,Gekko & Co,Won,2016-12-07,2017-03-07 00:00:00.000000000,1152.00,retail,1990,2520.83,3502,United States,Indépendant,Wednesday,December,2016,4,Tuesday,March,2017,1,Rocco Neubert,East,GTX,1096.00
DSBGHOPN,Daniell Hammack,MG Special,Plussunin,Lost,2016-12-07,2017-03-20 00:00:00.000000000,0.00,retail,2003,1419.98,4018,United States,Indépendant,Wednesday,December,2016,4,Monday,March,2017,1,Rocco Neubert,East,MG,55.00
1YSOZLHF,Daniell Hammack,GTXPro,Umbrella Corporation,Won,2016-12-07,2017-03-28 00:00:00.000000000,4799.00,finance,1998,2022.14,5113,United States,Indépendant,Wednesday,December,2016,4,Tuesday,March,2017,1,Rocco Neubert,East,Inconnu,1096.00
E8RP9FRW,Gladys Colclough,MG Special,dambase,Won,2016-12-07,2017-03-12 00:00:00.000000000,51.00,marketing,1995,2173.98,2928,United States,Inity,Wednesday,December,2016,4,Sunday,March,2017,1,Melvin Marxen,Central,MG,55.00
787IRG9Q,Hayden Neloms,MG Advanced,J-Texon,Won,2016-12-07,2017-03-03 00:00:00.000000000,3426.00,retail,1989,1388.67,3583,United States,Indépendant,Wednesday,December,2016,4,Friday,March,2017,1,Celia Rouche,West,MG,3393.00
0TUS4NAC,Jonathan Berthelot,MG Special,Rangreen,Won,2016-12-07,2017-03-11 00:00:00.000000000,51.00,technolgy,1987,2938.67,8775,Panama,Indépendant,Wednesday,December,2016,4,Saturday,March,2017,1,Melvin Marxen,Central,MG,55.00
FAJTQMUM,Kami Bicknell,GTX Basic,Finjob,Won,2016-12-07,2017-03-20 00:00:00.000000000,564.00,employment,1988,2059.90,3644,United States,Indépendant,Wednesday,December,2016,4,Monday,March,2017,1,Summer Sewald,West,GTX,550.00
TWF0J0DF,Cecily Lampkin,GTX Plus Pro,Isdom,Won,2016-12-08,2017-03-01 00:00:00.000000000,5882.00,medical,2002,3178.24,4540,United States,Indépendant,Thursday,December,2016,4,Wednesday,March,2017,1,Dustin Brinkmann,Central,GTX,5482.00
ICMXZOVL,Daniell Hammack,GTXPro,Stanredtax,Engaging,2016-12-08,2017-07-27 12:42:21.176470528,472.00,finance,1987,1698.20,3798,United States,Indépendant,Thursday,December,2016,4,Thursday,July,2017,3,Rocco Neubert,East,Inconnu,1096.00
UQ14O415,Donn Cantrell,GTXPro,Plussunin,Won,2016-12-08,2017-03-20 00:00:00.000000000,5059.00,retail,2003,1419.98,4018,United States,Indépendant,Thursday,December,2016,4,Monday,March,2017,1,Rocco Neubert,East,Inconnu,1096.00
IBEUTCSW,James Ascencio,MG Advanced,Inconnu,Engaging,2016-12-08,2017-08-04 05:21:33.203883520,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Thursday,December,2016,4,Friday,August,2017,3,Summer Sewald,West,MG,3393.00
O3KC8QI8,Kami Bicknell,GTX Plus Basic,Inconnu,Engaging,2016-12-08,2017-07-29 04:40:35.294117632,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Thursday,December,2016,4,Saturday,July,2017,3,Summer Sewald,West,GTX,1096.00
BOJSLNDG,Kami Bicknell,MG Advanced,Singletechno,Won,2016-12-08,2017-03-11 00:00:00.000000000,3388.00,retail,1996,2214.94,5374,United States,Indépendant,Thursday,December,2016,4,Saturday,March,2017,1,Summer Sewald,West,MG,3393.00
WALNFJ70,Kary Hendrixson,GTX Plus Pro,Inconnu,Engaging,2016-12-08,2017-07-29 17:37:25.970149376,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Thursday,December,2016,4,Saturday,July,2017,3,Summer Sewald,West,GTX,5482.00
DASMR0EK,Markita Hansen,GTX Plus Pro,Zoomit,Won,2016-12-08,2017-03-10 00:00:00.000000000,5410.00,entertainment,1992,324.19,978,United States,Indépendant,Thursday,December,2016,4,Friday,March,2017,1,Celia Rouche,West,GTX,5482.00
A76M0OOH,Reed Clapper,GTX Plus Basic,Zathunicon,Won,2016-12-08,2017-03-28 00:00:00.000000000,978.00,retail,2010,71.12,144,United States,Indépendant,Thursday,December,2016,4,Tuesday,March,2017,1,Rocco Neubert,East,GTX,1096.00
E1VKE2PH,Vicki Laflamme,MG Special,Scotfind,Won,2016-12-08,2017-03-26 00:00:00.000000000,54.00,software,1996,6354.87,16780,United States,Bubba Gump,Thursday,December,2016,4,Sunday,March,2017,1,Celia Rouche,West,MG,55.00
SKY95DVG,Anna Snelling,MG Special,Betatech,Lost,2016-12-09,2017-03-22 00:00:00.000000000,0.00,medical,1986,647.18,1185,Kenya,Indépendant,Friday,December,2016,4,Wednesday,March,2017,1,Dustin Brinkmann,Central,MG,55.00
V5OK4V5I,Cassey Cress,GTX Basic,Bubba Gump,Won,2016-12-09,2017-03-14 00:00:00.000000000,549.00,software,2002,987.39,2253,United States,Indépendant,Friday,December,2016,4,Tuesday,March,2017,1,Rocco Neubert,East,GTX,550.00
GJ4L5HHN,Corliss Cosme,GTX Plus Basic,Mathtouch,Won,2016-12-09,2017-03-14 00:00:00.000000000,1034.00,marketing,1984,3027.46,9516,Jordan,Indépendant,Friday,December,2016,4,Tuesday,March,2017,1,Cara Losch,East,GTX,1096.00
9R8JWY3J,Donn Cantrell,GTXPro,Vehement Capital Partners,Won,2016-12-09,2017-03-03 00:00:00.000000000,4998.00,finance,1993,646.10,883,United States,Golddex,Friday,December,2016,4,Friday,March,2017,1,Rocco Neubert,East,Inconnu,1096.00
0EOFVU05,Donn Cantrell,MG Advanced,Ontomedia,Won,2016-12-09,2017-03-28 00:00:00.000000000,3421.00,employment,1997,882.12,2769,United States,Indépendant,Friday,December,2016,4,Tuesday,March,2017,1,Rocco Neubert,East,MG,3393.00
HNHOPL7M,Kary Hendrixson,GTX Plus Pro,Doncon,Won,2016-12-09,2017-03-04 00:00:00.000000000,5425.00,technolgy,2010,587.72,1501,United States,Indépendant,Friday,December,2016,4,Saturday,March,2017,1,Summer Sewald,West,GTX,5482.00
Y0NYI17R,Vicki Laflamme,MG Special,Dalttechnology,Won,2016-12-09,2017-03-15 00:00:00.000000000,55.00,software,2013,98.79,96,United States,Bubba Gump,Friday,December,2016,4,Wednesday,March,2017,1,Celia Rouche,West,MG,55.00
R4F4RGAL,Violet Mclelland,MG Advanced,Silis,Won,2016-12-09,2017-03-14 00:00:00.000000000,3558.00,medical,1994,2818.38,6290,United States,Indépendant,Friday,December,2016,4,Tuesday,March,2017,1,Cara Losch,East,MG,3393.00
MNVMY83P,Cassey Cress,GTXPro,Plussunin,Engaging,2016-12-10,2017-07-31 00:44:08.275862016,472.00,retail,2003,1419.98,4018,United States,Indépendant,Saturday,December,2016,4,Monday,July,2017,3,Rocco Neubert,East,Inconnu,1096.00
0ZHLQFGU,Kami Bicknell,GTXPro,Blackzim,Won,2016-12-10,2017-03-22 00:00:00.000000000,4839.00,retail,2009,497.11,1588,United States,Indépendant,Saturday,December,2016,4,Wednesday,March,2017,1,Summer Sewald,West,Inconnu,1096.00
40DPY158,Markita Hansen,MG Special,Hottechi,Won,2016-12-10,2017-03-25 00:00:00.000000000,47.00,technolgy,1997,8170.38,16499,Korea,Indépendant,Saturday,December,2016,4,Saturday,March,2017,1,Celia Rouche,West,MG,55.00
DP9E525R,Maureen Marcano,GTX Plus Basic,Fasehatice,Won,2016-12-10,2017-03-24 00:00:00.000000000,1007.00,retail,1990,4968.91,7523,United States,Indépendant,Saturday,December,2016,4,Friday,March,2017,1,Summer Sewald,West,GTX,1096.00
DBDUMQQK,Niesha Huffines,MG Special,Inity,Won,2016-12-10,2017-03-24 00:00:00.000000000,48.00,marketing,1986,2403.58,8801,United States,Indépendant,Saturday,December,2016,4,Friday,March,2017,1,Melvin Marxen,Central,MG,55.00
CNBN12RL,Versie Hillebrand,MG Special,Treequote,Won,2016-12-10,2017-03-07 00:00:00.000000000,49.00,telecommunications,1988,5266.09,8595,United States,Sonron,Saturday,December,2016,4,Tuesday,March,2017,1,Dustin Brinkmann,Central,MG,55.00
OXL0YWEE,Violet Mclelland,GTX Basic,Mathtouch,Won,2016-12-10,2017-03-18 00:00:00.000000000,504.00,marketing,1984,3027.46,9516,Jordan,Indépendant,Saturday,December,2016,4,Saturday,March,2017,1,Cara Losch,East,GTX,550.00
